date,cluster,cluster_description,daily_return
2005-05-09 00:00:00+05:30,0,Uptrend/Profitable,0.01173198482933
2005-05-10 00:00:00+05:30,0,Uptrend/Profitable,-0.0031988803918628
2005-05-11 00:00:00+05:30,0,Uptrend/Profitable,-0.0042120042120041
2005-05-12 00:00:00+05:30,0,Uptrend/Profitable,0.0036255601994057
2005-05-13 00:00:00+05:30,0,Uptrend/Profitable,-0.0024083086648938
2005-05-16 00:00:00+05:30,0,Uptrend/Profitable,0.0122214957501383
2005-05-17 00:00:00+05:30,0,Uptrend/Profitable,-0.0108317599125509
2005-05-18 00:00:00+05:30,0,Uptrend/Profitable,-0.0040687160940324
2005-05-19 00:00:00+05:30,0,Uptrend/Profitable,0.0040853381752155
2005-05-20 00:00:00+05:30,0,Uptrend/Profitable,0.0008036970062286
2005-05-23 00:00:00+05:30,0,Uptrend/Profitable,0.0107910058221241
2005-05-24 00:00:00+05:30,0,Uptrend/Profitable,0.0072992700729925
2005-05-25 00:00:00+05:30,0,Uptrend/Profitable,0.007492852213349
2005-05-26 00:00:00+05:30,0,Uptrend/Profitable,0.0151140033271357
2005-05-27 00:00:00+05:30,0,Uptrend/Profitable,0.0008242195219527
2005-05-30 00:00:00+05:30,0,Uptrend/Profitable,-0.0019264110961279
2005-05-31 00:00:00+05:30,0,Uptrend/Profitable,0.0072862381779579
2005-06-01 00:00:00+05:30,0,Uptrend/Profitable,0.0
2005-06-02 00:00:00+05:30,0,Uptrend/Profitable,-0.0109700598802395
2005-06-03 00:00:00+05:30,0,Uptrend/Profitable,0.0143320740094934
2005-06-04 00:00:00+05:30,0,Uptrend/Profitable,-0.0009024969081123
2005-06-06 00:00:00+05:30,0,Uptrend/Profitable,0.0002389714668069
2005-06-07 00:00:00+05:30,0,Uptrend/Profitable,0.0025324923547398
2005-06-08 00:00:00+05:30,0,Uptrend/Profitable,0.0068156903865403
2005-06-09 00:00:00+05:30,0,Uptrend/Profitable,-0.0043599697027078
2005-06-10 00:00:00+05:30,0,Uptrend/Profitable,-0.0059861448561471
2005-06-13 00:00:00+05:30,0,Uptrend/Profitable,0.0057830287955611
2005-06-14 00:00:00+05:30,0,Uptrend/Profitable,0.00457033609329
2005-06-15 00:00:00+05:30,0,Uptrend/Profitable,0.0077167069071626
2005-06-16 00:00:00+05:30,0,Uptrend/Profitable,-0.0023066804472422
2005-06-17 00:00:00+05:30,0,Uptrend/Profitable,-0.0001365547702347
2005-06-20 00:00:00+05:30,0,Uptrend/Profitable,0.0098427050956013
2005-06-21 00:00:00+05:30,0,Uptrend/Profitable,0.0119852632560741
2005-06-22 00:00:00+05:30,0,Uptrend/Profitable,0.0079723502304147
2005-06-23 00:00:00+05:30,0,Uptrend/Profitable,-0.0016001462990902
2005-06-24 00:00:00+05:30,0,Uptrend/Profitable,0.0048081326128766
2005-06-27 00:00:00+05:30,0,Uptrend/Profitable,0.0025064940983456
2005-06-28 00:00:00+05:30,0,Uptrend/Profitable,-0.0136376034184926
2005-06-29 00:00:00+05:30,0,Uptrend/Profitable,0.0100470089409161
2005-06-30 00:00:00+05:30,0,Uptrend/Profitable,0.0132323416681876
2005-07-01 00:00:00+05:30,0,Uptrend/Profitable,-0.0039178600378275
2005-07-04 00:00:00+05:30,0,Uptrend/Profitable,0.0084542700845426
2005-07-05 00:00:00+05:30,0,Uptrend/Profitable,-0.0089258495472069
2005-07-06 00:00:00+05:30,0,Uptrend/Profitable,0.0079160804997535
2005-07-07 00:00:00+05:30,0,Uptrend/Profitable,-0.0218966964217594
2005-07-08 00:00:00+05:30,0,Uptrend/Profitable,0.0077039552170321
2005-07-11 00:00:00+05:30,0,Uptrend/Profitable,0.0102951019720516
2005-07-12 00:00:00+05:30,0,Uptrend/Profitable,0.0009013881377322
2005-07-13 00:00:00+05:30,0,Uptrend/Profitable,-0.0075648414985591
2005-07-14 00:00:00+05:30,0,Uptrend/Profitable,-0.0085753176043557
2005-07-15 00:00:00+05:30,0,Uptrend/Profitable,0.0125394718777172
2005-07-18 00:00:00+05:30,0,Uptrend/Profitable,0.0097175141242937
2005-07-19 00:00:00+05:30,0,Uptrend/Profitable,0.0014771709937333
2005-07-20 00:00:00+05:30,0,Uptrend/Profitable,0.0020560497027666
2005-07-21 00:00:00+05:30,0,Uptrend/Profitable,-0.0050849725679111
2005-07-22 00:00:00+05:30,0,Uptrend/Profitable,0.0157363819771352
2005-07-25 00:00:00+05:30,0,Uptrend/Profitable,0.0115157132768362
2005-07-26 00:00:00+05:30,0,Uptrend/Profitable,0.004978858397078
2005-07-27 00:00:00+05:30,0,Uptrend/Profitable,0.0069471581781077
2005-07-29 00:00:00+05:30,0,Uptrend/Profitable,-0.0029321719632614
2005-08-01 00:00:00+05:30,0,Uptrend/Profitable,0.002465078060805
2005-08-02 00:00:00+05:30,0,Uptrend/Profitable,0.015358067299396
2005-08-03 00:00:00+05:30,0,Uptrend/Profitable,0.0014445955132562
2005-08-04 00:00:00+05:30,0,Uptrend/Profitable,0.0045820958845992
2005-08-05 00:00:00+05:30,0,Uptrend/Profitable,-0.0027916209139285
2005-08-08 00:00:00+05:30,0,Uptrend/Profitable,-0.0155811264658921
2005-08-09 00:00:00+05:30,0,Uptrend/Profitable,-0.0024565479263466
2005-08-10 00:00:00+05:30,0,Uptrend/Profitable,0.0178592222332436
2005-08-11 00:00:00+05:30,0,Uptrend/Profitable,0.0088131858819542
2005-08-12 00:00:00+05:30,0,Uptrend/Profitable,-0.0081481792599437
2005-08-16 00:00:00+05:30,0,Uptrend/Profitable,0.0035147152233749
2005-08-17 00:00:00+05:30,0,Uptrend/Profitable,0.0140518187188791
2005-08-18 00:00:00+05:30,0,Uptrend/Profitable,-0.0061170987474511
2005-08-19 00:00:00+05:30,0,Uptrend/Profitable,-0.0020934516831351
2005-08-22 00:00:00+05:30,0,Uptrend/Profitable,-0.006545271460938
2005-08-23 00:00:00+05:30,2,Sideways/Low Volatility,-0.0176112847368866
2005-08-24 00:00:00+05:30,2,Sideways/Low Volatility,-0.0015476548729632
2005-08-25 00:00:00+05:30,2,Sideways/Low Volatility,0.013778256189451
2005-08-26 00:00:00+05:30,2,Sideways/Low Volatility,0.0010617965597792
2005-08-29 00:00:00+05:30,2,Sideways/Low Volatility,-0.0082308018667798
2005-08-30 00:00:00+05:30,0,Uptrend/Profitable,0.0128721765913757
2005-08-31 00:00:00+05:30,0,Uptrend/Profitable,0.0071419822696383
2005-09-01 00:00:00+05:30,0,Uptrend/Profitable,0.0088442506080685
2005-09-02 00:00:00+05:30,0,Uptrend/Profitable,0.0042025364864135
2005-09-05 00:00:00+05:30,0,Uptrend/Profitable,0.0029389850153158
2005-09-06 00:00:00+05:30,0,Uptrend/Profitable,0.0023525527260719
2005-09-08 00:00:00+05:30,0,Uptrend/Profitable,0.0106234044305362
2005-09-09 00:00:00+05:30,0,Uptrend/Profitable,0.0004074315514992
2005-09-12 00:00:00+05:30,0,Uptrend/Profitable,0.0116885232548666
2005-09-13 00:00:00+05:30,0,Uptrend/Profitable,0.0065214765911196
2005-09-14 00:00:00+05:30,0,Uptrend/Profitable,-0.0031596208454985
2005-09-15 00:00:00+05:30,0,Uptrend/Profitable,0.0126384207992296
2005-09-16 00:00:00+05:30,0,Uptrend/Profitable,0.0112524267997939
2005-09-19 00:00:00+05:30,0,Uptrend/Profitable,0.0057986913764054
2005-09-20 00:00:00+05:30,0,Uptrend/Profitable,0.0042460363834677
2005-09-21 00:00:00+05:30,0,Uptrend/Profitable,-0.0041505042668734
2005-09-22 00:00:00+05:30,0,Uptrend/Profitable,-0.0353678962333969
2005-09-23 00:00:00+05:30,0,Uptrend/Profitable,0.0004805168584696
2005-09-26 00:00:00+05:30,0,Uptrend/Profitable,0.0321307346762509
2005-09-27 00:00:00+05:30,0,Uptrend/Profitable,0.006843154889923
2005-09-28 00:00:00+05:30,0,Uptrend/Profitable,0.0090104085754232
2005-09-29 00:00:00+05:30,0,Uptrend/Profitable,0.0050769822940723
2005-09-30 00:00:00+05:30,0,Uptrend/Profitable,-0.0037492484269624
2005-10-03 00:00:00+05:30,0,Uptrend/Profitable,0.0109940801107095
2005-10-04 00:00:00+05:30,0,Uptrend/Profitable,0.0126615969581749
2005-10-05 00:00:00+05:30,0,Uptrend/Profitable,-0.0070964592798408
2005-10-06 00:00:00+05:30,0,Uptrend/Profitable,-0.0246936923309636
2005-10-07 00:00:00+05:30,0,Uptrend/Profitable,-0.0019774339886006
2005-10-10 00:00:00+05:30,0,Uptrend/Profitable,-0.0027972027972027
2005-10-11 00:00:00+05:30,0,Uptrend/Profitable,0.008843696431354
2005-10-13 00:00:00+05:30,2,Sideways/Low Volatility,-0.020158331724271
2005-10-14 00:00:00+05:30,2,Sideways/Low Volatility,-0.0208489339061207
2005-10-17 00:00:00+05:30,2,Sideways/Low Volatility,0.0002817581709868
2005-10-18 00:00:00+05:30,2,Sideways/Low Volatility,-0.0068045551486861
2005-10-19 00:00:00+05:30,2,Sideways/Low Volatility,-0.022603608312164
2005-10-20 00:00:00+05:30,2,Sideways/Low Volatility,-0.0070469242248383
2005-10-21 00:00:00+05:30,2,Sideways/Low Volatility,0.0201594723219504
2005-10-24 00:00:00+05:30,2,Sideways/Low Volatility,-0.020006629318776
2005-10-25 00:00:00+05:30,2,Sideways/Low Volatility,0.0097669951561716
2005-10-26 00:00:00+05:30,2,Sideways/Low Volatility,-0.0040071292991865
2005-10-27 00:00:00+05:30,2,Sideways/Low Volatility,-0.0230849076188498
2005-10-28 00:00:00+05:30,2,Sideways/Low Volatility,-0.0156615240766713
2005-10-31 00:00:00+05:30,2,Sideways/Low Volatility,0.0236825629843915
2005-11-01 00:00:00+05:30,2,Sideways/Low Volatility,0.0066599181745328
2005-11-02 00:00:00+05:30,2,Sideways/Low Volatility,0.0135375771465922
2005-11-07 00:00:00+05:30,0,Uptrend/Profitable,0.0176105828854897
2005-11-08 00:00:00+05:30,0,Uptrend/Profitable,0.0125934351641208
2005-11-09 00:00:00+05:30,0,Uptrend/Profitable,-0.0014041563026558
2005-11-10 00:00:00+05:30,0,Uptrend/Profitable,0.0046563014744285
2005-11-11 00:00:00+05:30,0,Uptrend/Profitable,0.0191587121954339
2005-11-14 00:00:00+05:30,0,Uptrend/Profitable,0.0039590363336734
2005-11-16 00:00:00+05:30,0,Uptrend/Profitable,0.0093797998194389
2005-11-17 00:00:00+05:30,0,Uptrend/Profitable,0.0082123677251237
2005-11-18 00:00:00+05:30,0,Uptrend/Profitable,0.0061830331425938
2005-11-21 00:00:00+05:30,0,Uptrend/Profitable,-0.006679389312977
2005-11-22 00:00:00+05:30,0,Uptrend/Profitable,-0.0114121037463976
2005-11-23 00:00:00+05:30,0,Uptrend/Profitable,0.0139148009950247
2005-11-24 00:00:00+05:30,0,Uptrend/Profitable,0.010120371080273
2005-11-25 00:00:00+05:30,0,Uptrend/Profitable,0.0111195445920304
2005-11-26 00:00:00+05:30,0,Uptrend/Profitable,0.0071688623653491
2005-11-28 00:00:00+05:30,0,Uptrend/Profitable,0.0106581202951479
2005-11-29 00:00:00+05:30,0,Uptrend/Profitable,-0.005051622418879
2005-11-30 00:00:00+05:30,0,Uptrend/Profitable,-0.0170848311900086
2005-12-01 00:00:00+05:30,0,Uptrend/Profitable,0.0176080235276374
2005-12-02 00:00:00+05:30,0,Uptrend/Profitable,-0.0003705213235021
2005-12-05 00:00:00+05:30,0,Uptrend/Profitable,-0.013862633900441
2005-12-06 00:00:00+05:30,0,Uptrend/Profitable,0.0006765645555346
2005-12-07 00:00:00+05:30,0,Uptrend/Profitable,0.0115313826390714
2005-12-08 00:00:00+05:30,0,Uptrend/Profitable,0.0050872632751577
2005-12-09 00:00:00+05:30,0,Uptrend/Profitable,0.0183618428344478
2005-12-12 00:00:00+05:30,0,Uptrend/Profitable,0.0071832825424464
2005-12-13 00:00:00+05:30,0,Uptrend/Profitable,0.0130033859232046
2005-12-14 00:00:00+05:30,0,Uptrend/Profitable,-0.0027735305621733
2005-12-15 00:00:00+05:30,0,Uptrend/Profitable,-0.0092708147619896
2005-12-16 00:00:00+05:30,0,Uptrend/Profitable,0.0113730430088176
2005-12-19 00:00:00+05:30,0,Uptrend/Profitable,0.0115654247179814
2005-12-20 00:00:00+05:30,0,Uptrend/Profitable,-0.0057693660733132
2005-12-21 00:00:00+05:30,0,Uptrend/Profitable,-0.0011676456018681
2005-12-22 00:00:00+05:30,0,Uptrend/Profitable,0.0043572212972473
2005-12-23 00:00:00+05:30,0,Uptrend/Profitable,-0.0107223476297967
2005-12-26 00:00:00+05:30,0,Uptrend/Profitable,-0.0196805476326298
2005-12-27 00:00:00+05:30,0,Uptrend/Profitable,0.020475705557172
2005-12-28 00:00:00+05:30,0,Uptrend/Profitable,-0.0042410634733953
2005-12-29 00:00:00+05:30,0,Uptrend/Profitable,0.0099856836077307
2005-12-30 00:00:00+05:30,0,Uptrend/Profitable,0.0051738190580814
2006-01-02 00:00:00+05:30,0,Uptrend/Profitable,-0.0001939009342499
2006-01-03 00:00:00+05:30,0,Uptrend/Profitable,0.0167139759163597
2006-01-04 00:00:00+05:30,0,Uptrend/Profitable,0.007300535835053
2006-01-05 00:00:00+05:30,0,Uptrend/Profitable,-0.0015665886241564
2006-01-06 00:00:00+05:30,0,Uptrend/Profitable,0.0048795627360036
2006-01-09 00:00:00+05:30,0,Uptrend/Profitable,-0.0013383665065203
2006-01-10 00:00:00+05:30,0,Uptrend/Profitable,-0.0135046905604617
2006-01-12 00:00:00+05:30,0,Uptrend/Profitable,-0.0070015326738193
2006-01-13 00:00:00+05:30,0,Uptrend/Profitable,-5.261865506700492e-05
2006-01-16 00:00:00+05:30,0,Uptrend/Profitable,-0.0061216256511902
2006-01-17 00:00:00+05:30,0,Uptrend/Profitable,-0.0014118809784334
2006-01-18 00:00:00+05:30,2,Sideways/Low Volatility,-0.0070340390937047
2006-01-19 00:00:00+05:30,0,Uptrend/Profitable,0.021945749679624
2006-01-20 00:00:00+05:30,0,Uptrend/Profitable,0.0104846996534126
2006-01-23 00:00:00+05:30,0,Uptrend/Profitable,-0.0058256777952049
2006-01-24 00:00:00+05:30,0,Uptrend/Profitable,0.0083042943083511
2006-01-25 00:00:00+05:30,0,Uptrend/Profitable,0.011124484181568
2006-01-27 00:00:00+05:30,0,Uptrend/Profitable,0.0144200520346218
2006-01-30 00:00:00+05:30,0,Uptrend/Profitable,-0.0027659039476992
2006-01-31 00:00:00+05:30,0,Uptrend/Profitable,0.0089426794419229
2006-02-01 00:00:00+05:30,0,Uptrend/Profitable,-0.0098463896571255
2006-02-02 00:00:00+05:30,0,Uptrend/Profitable,-0.0013797513082399
2006-02-03 00:00:00+05:30,0,Uptrend/Profitable,-0.0090481726735075
2006-02-06 00:00:00+05:30,0,Uptrend/Profitable,0.0203529891858804
2006-02-07 00:00:00+05:30,0,Uptrend/Profitable,0.0065490176473528
2006-02-08 00:00:00+05:30,0,Uptrend/Profitable,-0.0036919307307705
2006-02-10 00:00:00+05:30,0,Uptrend/Profitable,0.0061815583509199
2006-02-13 00:00:00+05:30,0,Uptrend/Profitable,0.004492081055639
2006-02-14 00:00:00+05:30,0,Uptrend/Profitable,-0.0077602222843331
2006-02-15 00:00:00+05:30,0,Uptrend/Profitable,0.001540985236367
2006-02-16 00:00:00+05:30,0,Uptrend/Profitable,-0.0001985308715505
2006-02-17 00:00:00+05:30,0,Uptrend/Profitable,-0.0132711146412496
2006-02-20 00:00:00+05:30,0,Uptrend/Profitable,0.008167030018447
2006-02-21 00:00:00+05:30,0,Uptrend/Profitable,0.0098640983415672
2006-02-22 00:00:00+05:30,0,Uptrend/Profitable,0.0050403557898204
2006-02-23 00:00:00+05:30,0,Uptrend/Profitable,0.0037039465058343
2006-02-24 00:00:00+05:30,0,Uptrend/Profitable,-0.0039352078638841
2006-02-27 00:00:00+05:30,0,Uptrend/Profitable,0.0057048245110735
2006-02-28 00:00:00+05:30,0,Uptrend/Profitable,0.0023635267078518
2006-03-01 00:00:00+05:30,0,Uptrend/Profitable,0.0157413731420952
2006-03-02 00:00:00+05:30,0,Uptrend/Profitable,0.0088373731228585
2006-03-03 00:00:00+05:30,0,Uptrend/Profitable,-0.0010632557844287
2006-03-06 00:00:00+05:30,0,Uptrend/Profitable,0.0136781737016855
2006-03-07 00:00:00+05:30,0,Uptrend/Profitable,-0.0023821464393178
2006-03-08 00:00:00+05:30,0,Uptrend/Profitable,-0.0207678773407063
2006-03-09 00:00:00+05:30,0,Uptrend/Profitable,0.003978567074149
2006-03-10 00:00:00+05:30,0,Uptrend/Profitable,0.017513022913937
2006-03-13 00:00:00+05:30,0,Uptrend/Profitable,0.0058890040516348
2006-03-14 00:00:00+05:30,0,Uptrend/Profitable,-0.00227936240301
2006-03-16 00:00:00+05:30,0,Uptrend/Profitable,0.0097798363246592
2006-03-17 00:00:00+05:30,0,Uptrend/Profitable,0.0023089320027274
2006-03-20 00:00:00+05:30,0,Uptrend/Profitable,0.0097710301324964
2006-03-21 00:00:00+05:30,0,Uptrend/Profitable,-0.0010258294673342
2006-03-22 00:00:00+05:30,0,Uptrend/Profitable,-0.0067896882567514
2006-03-23 00:00:00+05:30,0,Uptrend/Profitable,0.0021603938089285
2006-03-24 00:00:00+05:30,0,Uptrend/Profitable,0.0100549712825093
2006-03-27 00:00:00+05:30,0,Uptrend/Profitable,0.0127599243856333
2006-03-28 00:00:00+05:30,0,Uptrend/Profitable,0.0010085349148765
2006-03-29 00:00:00+05:30,0,Uptrend/Profitable,0.0087819548872178
2006-03-30 00:00:00+05:30,0,Uptrend/Profitable,0.0193041559835429
2006-03-31 00:00:00+05:30,0,Uptrend/Profitable,-0.0047967943374426
2006-04-03 00:00:00+05:30,0,Uptrend/Profitable,0.0207932286079557
2006-04-04 00:00:00+05:30,0,Uptrend/Profitable,0.0028359197305156
2006-04-05 00:00:00+05:30,0,Uptrend/Profitable,0.0079669264889539
2006-04-07 00:00:00+05:30,0,Uptrend/Profitable,-0.0159788088524309
2006-04-10 00:00:00+05:30,0,Uptrend/Profitable,0.0068455482227625
2006-04-12 00:00:00+05:30,0,Uptrend/Profitable,-0.0283028360332906
2006-04-13 00:00:00+05:30,0,Uptrend/Profitable,-0.0102071005917159
2006-04-17 00:00:00+05:30,0,Uptrend/Profitable,0.023808100433418
2006-04-18 00:00:00+05:30,0,Uptrend/Profitable,0.0271374976278411
2006-04-19 00:00:00+05:30,0,Uptrend/Profitable,0.0050453369716607
2006-04-20 00:00:00+05:30,0,Uptrend/Profitable,0.0106480761344514
2006-04-21 00:00:00+05:30,0,Uptrend/Profitable,-0.0001259269623617
2006-04-24 00:00:00+05:30,0,Uptrend/Profitable,-0.0067589314451239
2006-04-25 00:00:00+05:30,0,Uptrend/Profitable,-0.0243033052495139
2006-04-26 00:00:00+05:30,0,Uptrend/Profitable,0.0268869218662006
2006-04-27 00:00:00+05:30,0,Uptrend/Profitable,-0.0134008296421289
2006-04-28 00:00:00+05:30,0,Uptrend/Profitable,7.126364698839538e-05
2006-04-29 00:00:00+05:30,0,Uptrend/Profitable,0.0140379380620518
2006-05-02 00:00:00+05:30,0,Uptrend/Profitable,0.0134500787047446
2006-05-03 00:00:00+05:30,0,Uptrend/Profitable,0.0079879071960504
2006-05-04 00:00:00+05:30,0,Uptrend/Profitable,0.0038935131044919
2006-05-05 00:00:00+05:30,0,Uptrend/Profitable,0.0042621423089572
2006-05-08 00:00:00+05:30,0,Uptrend/Profitable,0.0079695410690647
2006-05-09 00:00:00+05:30,0,Uptrend/Profitable,0.0074191408418287
2006-05-10 00:00:00+05:30,0,Uptrend/Profitable,0.009057800593998
2006-05-11 00:00:00+05:30,0,Uptrend/Profitable,-0.0141706066458013
2006-05-12 00:00:00+05:30,0,Uptrend/Profitable,-0.0137798732792046
2006-05-15 00:00:00+05:30,2,Sideways/Low Volatility,-0.0403008177970165
2006-05-16 00:00:00+05:30,2,Sideways/Low Volatility,0.0058093892290784
2006-05-17 00:00:00+05:30,0,Uptrend/Profitable,0.0317316152470694
2006-05-18 00:00:00+05:30,2,Sideways/Low Volatility,-0.0677285356661439
2006-05-19 00:00:00+05:30,2,Sideways/Low Volatility,-0.0419015019622887
2006-05-22 00:00:00+05:30,2,Sideways/Low Volatility,-0.0509870953832887
2006-05-23 00:00:00+05:30,2,Sideways/Low Volatility,0.0382949032080095
2006-05-24 00:00:00+05:30,2,Sideways/Low Volatility,-0.026192820416647
2006-05-25 00:00:00+05:30,2,Sideways/Low Volatility,0.0199483237309623
2006-05-26 00:00:00+05:30,2,Sideways/Low Volatility,0.0100387072410863
2006-05-29 00:00:00+05:30,2,Sideways/Low Volatility,0.001651296111665
2006-05-30 00:00:00+05:30,2,Sideways/Low Volatility,-0.0092071293041774
2006-05-31 00:00:00+05:30,2,Sideways/Low Volatility,-0.0358678931340846
2006-06-01 00:00:00+05:30,2,Sideways/Low Volatility,-0.035427622474398
2006-06-02 00:00:00+05:30,2,Sideways/Low Volatility,0.0435817368554307
2006-06-05 00:00:00+05:30,2,Sideways/Low Volatility,-0.0241642001067494
2006-06-06 00:00:00+05:30,2,Sideways/Low Volatility,-0.026304012729352
2006-06-07 00:00:00+05:30,2,Sideways/Low Volatility,-0.0261634834712152
2006-06-08 00:00:00+05:30,2,Sideways/Low Volatility,-0.0475799262353825
2006-06-09 00:00:00+05:30,2,Sideways/Low Volatility,0.0521041716372714
2006-06-12 00:00:00+05:30,2,Sideways/Low Volatility,-0.031207480026515
2006-06-13 00:00:00+05:30,2,Sideways/Low Volatility,-0.0408916578137097
2006-06-14 00:00:00+05:30,2,Sideways/Low Volatility,-0.0114519580970975
2006-06-15 00:00:00+05:30,2,Sideways/Low Volatility,0.0630507444545731
2006-06-16 00:00:00+05:30,2,Sideways/Low Volatility,0.0327104473345718
2006-06-19 00:00:00+05:30,2,Sideways/Low Volatility,0.0091857387513623
2006-06-20 00:00:00+05:30,2,Sideways/Low Volatility,-0.0190613322362782
2006-06-21 00:00:00+05:30,2,Sideways/Low Volatility,0.0217208960961798
2006-06-22 00:00:00+05:30,0,Uptrend/Profitable,0.0243889924575415
2006-06-23 00:00:00+05:30,0,Uptrend/Profitable,0.0160113532014358
2006-06-25 00:00:00+05:30,0,Uptrend/Profitable,0.0024977815755744
2006-06-26 00:00:00+05:30,0,Uptrend/Profitable,-0.035111300527817
2006-06-27 00:00:00+05:30,0,Uptrend/Profitable,0.0133358249524326
2006-06-28 00:00:00+05:30,0,Uptrend/Profitable,-0.0004526479907458
2006-06-29 00:00:00+05:30,0,Uptrend/Profitable,0.0056355036731408
2006-06-30 00:00:00+05:30,0,Uptrend/Profitable,0.0434637579639078
2006-07-03 00:00:00+05:30,0,Uptrend/Profitable,0.0072725529058244
2006-07-04 00:00:00+05:30,0,Uptrend/Profitable,-0.0039035846332057
2006-07-05 00:00:00+05:30,0,Uptrend/Profitable,0.0186226562375542
2006-07-06 00:00:00+05:30,0,Uptrend/Profitable,-0.0127302868224328
2006-07-07 00:00:00+05:30,0,Uptrend/Profitable,-0.02551957926752
2006-07-10 00:00:00+05:30,0,Uptrend/Profitable,0.0215062503047938
2006-07-11 00:00:00+05:30,0,Uptrend/Profitable,-0.0082272437937619
2006-07-12 00:00:00+05:30,0,Uptrend/Profitable,0.0255924778974054
2006-07-13 00:00:00+05:30,0,Uptrend/Profitable,-0.008323164053944
2006-07-14 00:00:00+05:30,0,Uptrend/Profitable,-0.0144984696936232
2006-07-17 00:00:00+05:30,2,Sideways/Low Volatility,-0.0370755759040772
2006-07-18 00:00:00+05:30,2,Sideways/Low Volatility,-0.0046217020498412
2006-07-19 00:00:00+05:30,2,Sideways/Low Volatility,-0.0203430594758906
2006-07-20 00:00:00+05:30,2,Sideways/Low Volatility,0.030790213963004
2006-07-21 00:00:00+05:30,2,Sideways/Low Volatility,-0.0258182960916955
2006-07-24 00:00:00+05:30,2,Sideways/Low Volatility,0.0138709677419355
2006-07-25 00:00:00+05:30,2,Sideways/Low Volatility,0.0183029957968416
2006-07-26 00:00:00+05:30,0,Uptrend/Profitable,0.0229074165433316
2006-07-27 00:00:00+05:30,0,Uptrend/Profitable,0.0147902834268442
2006-07-28 00:00:00+05:30,0,Uptrend/Profitable,-0.0080319376455491
2006-07-31 00:00:00+05:30,0,Uptrend/Profitable,0.0039606490353902
2006-08-01 00:00:00+05:30,0,Uptrend/Profitable,0.0014634767116314
2006-08-02 00:00:00+05:30,0,Uptrend/Profitable,0.0108964991422579
2006-08-03 00:00:00+05:30,0,Uptrend/Profitable,0.0024826372521291
2006-08-04 00:00:00+05:30,0,Uptrend/Profitable,-0.0041536050156739
2006-08-07 00:00:00+05:30,0,Uptrend/Profitable,-0.0080742897615487
2006-08-08 00:00:00+05:30,0,Uptrend/Profitable,0.0194535241661641
2006-08-09 00:00:00+05:30,0,Uptrend/Profitable,0.0131365956916946
2006-08-10 00:00:00+05:30,0,Uptrend/Profitable,0.0016899158114669
2006-08-11 00:00:00+05:30,0,Uptrend/Profitable,0.0043710315634488
2006-08-14 00:00:00+05:30,0,Uptrend/Profitable,0.0118344098828775
2006-08-16 00:00:00+05:30,0,Uptrend/Profitable,0.0129636895958469
2006-08-17 00:00:00+05:30,0,Uptrend/Profitable,-0.0006406340787533
2006-08-18 00:00:00+05:30,0,Uptrend/Profitable,0.0008497569993142
2006-08-21 00:00:00+05:30,0,Uptrend/Profitable,0.0027556416176361
2006-08-22 00:00:00+05:30,0,Uptrend/Profitable,-0.0004159239453357
2006-08-23 00:00:00+05:30,0,Uptrend/Profitable,-0.0085597099209414
2006-08-24 00:00:00+05:30,0,Uptrend/Profitable,0.0103723244798847
2006-08-25 00:00:00+05:30,0,Uptrend/Profitable,0.0046136957037739
2006-08-28 00:00:00+05:30,0,Uptrend/Profitable,0.0044743720373898
2006-08-29 00:00:00+05:30,0,Uptrend/Profitable,0.0072329540442797
2006-08-30 00:00:00+05:30,0,Uptrend/Profitable,0.0013573868114546
2006-08-31 00:00:00+05:30,0,Uptrend/Profitable,-0.0047954290378532
2006-09-01 00:00:00+05:30,0,Uptrend/Profitable,0.0063124286007205
2006-09-04 00:00:00+05:30,0,Uptrend/Profitable,0.0120508230362834
2006-09-05 00:00:00+05:30,0,Uptrend/Profitable,-0.0008916116599795
2006-09-06 00:00:00+05:30,0,Uptrend/Profitable,0.0010075566750629
2006-09-07 00:00:00+05:30,0,Uptrend/Profitable,-0.0065281472427923
2006-09-08 00:00:00+05:30,0,Uptrend/Profitable,0.0048920988261855
2006-09-11 00:00:00+05:30,0,Uptrend/Profitable,-0.0303331460916906
2006-09-12 00:00:00+05:30,0,Uptrend/Profitable,0.0070555382261634
2006-09-13 00:00:00+05:30,0,Uptrend/Profitable,0.0190713590371398
2006-09-14 00:00:00+05:30,0,Uptrend/Profitable,0.0049355198216842
2006-09-15 00:00:00+05:30,0,Uptrend/Profitable,0.0020163613319506
2006-09-18 00:00:00+05:30,0,Uptrend/Profitable,0.0040677283964813
2006-09-19 00:00:00+05:30,0,Uptrend/Profitable,-0.0101352802233197
2006-09-20 00:00:00+05:30,0,Uptrend/Profitable,0.0131459065469219
2006-09-21 00:00:00+05:30,0,Uptrend/Profitable,0.0143456663240835
2006-09-22 00:00:00+05:30,0,Uptrend/Profitable,-0.0025330349981002
2006-09-25 00:00:00+05:30,0,Uptrend/Profitable,-0.0058125590778912
2006-09-26 00:00:00+05:30,0,Uptrend/Profitable,0.013708155359094
2006-09-27 00:00:00+05:30,0,Uptrend/Profitable,0.0021138097571218
2006-09-28 00:00:00+05:30,0,Uptrend/Profitable,-0.0021093509904172
2006-09-29 00:00:00+05:30,0,Uptrend/Profitable,0.0046615804577587
2006-10-03 00:00:00+05:30,0,Uptrend/Profitable,-0.0052391037788429
