symbol;isin;trade_date;exchange;segment;series;trade_type;auction;quantity;price;trade_id;order_id;order_execution_time;expiry_date
NIFTY25OCTFUT;;10/09/2025;NSE;FO;;buy;FALSE;75.000.000;25.219.000.000;1013035;1E+15;2025-09-10T11:02:36;28/10/2025
NIFTY25SEPFUT;;10/09/2025;NSE;FO;;sell;FALSE;75.000.000;25.105.000.000;1013200;1E+15;2025-09-10T11:02:40;30/09/2025
NIFTY25OCT24500PE;;10/09/2025;NSE;FO;;buy;FALSE;75.000.000;134.600.000;1020201;1E+15;2025-09-10T11:04:43;28/10/2025
NIFTY25OCT25100PE;;10/09/2025;NSE;FO;;sell;FALSE;75.000.000;304.450.000;1181384;1,5E+15;2025-09-10T11:04:48;28/10/2025
NIFTY25NOV25000PE;;10/09/2025;NSE;FO;;buy;FALSE;75.000.000;340.000.000;3349466;1,3E+15;2025-09-10T12:51:26;25/11/2025
BANKNIFTY25SEP56500PE;;10/09/2025;NSE;FO;;buy;FALSE;35.000.000;1.768.350.000;337288;1,8E+15;2025-09-10T13:02:00;30/09/2025
BANKNIFTY25SEP55500PE;;10/09/2025;NSE;FO;;sell;FALSE;35.000.000;946.450.000;262659;2E+15;2025-09-10T13:02:07;30/09/2025
BANKNIFTY25SEP54000PE;;10/09/2025;NSE;FO;;buy;FALSE;35.000.000;254.700.000;431801;1,7E+15;2025-09-10T13:02:13;30/09/2025
BANKNIFTY25SEP55500PE;;10/09/2025;NSE;FO;;sell;FALSE;35.000.000;947.850.000;262762;2E+15;2025-09-10T13:02:20;30/09/2025
NIFTY2592324950CE;;10/09/2025;NSE;FO;;buy;FALSE;75.000.000;214.050.000;2149851;1,2E+15;2025-09-10T13:18:56;23/09/2025
NIFTY2592325050CE;;10/09/2025;NSE;FO;;sell;FALSE;75.000.000;160.300.000;2019872;1,4E+15;2025-09-10T13:19:09;23/09/2025
NIFTY2591625150CE;;10/09/2025;NSE;FO;;sell;FALSE;75.000.000;49.050.000;1559663;1,6E+15;2025-09-10T13:20:14;16/09/2025
NIFTY2591624800PE;;10/09/2025;NSE;FO;;buy;FALSE;75.000.000;46.300.000;1560659;1,6E+15;2025-09-10T13:20:25;16/09/2025
NIFTY2591624750PE;;10/09/2025;NSE;FO;;sell;FALSE;75.000.000;36.250.000;1887272;1,5E+15;2025-09-10T13:20:44;16/09/2025
NIFTY2592325100CE;;11/09/2025;NSE;FO;;buy;FALSE;75.000.000;148.000.000;1899433;1,5E+15;2025-09-11T15:05:20;23/09/2025
NIFTY2592324950CE;;11/09/2025;NSE;FO;;sell;FALSE;75.000.000;235.800.000;2154592;1,2E+15;2025-09-11T15:05:27;23/09/2025
NIFTY2591624900PE;;11/09/2025;NSE;FO;;buy;FALSE;75.000.000;40.850.000;1818770;1,1E+15;2025-09-11T15:06:18;16/09/2025
NIFTY2591625050PE;;11/09/2025;NSE;FO;;sell;FALSE;75.000.000;92.200.000;2126363;1,4E+15;2025-09-11T15:06:28;16/09/2025
NIFTY25SEP25050PE;;12/09/2025;NSE;FO;;buy;FALSE;75.000.000;158.050.000;596391;1,4E+15;2025-09-12T09:33:55;30/09/2025
NIFTY2592325050CE;;12/09/2025;NSE;FO;;buy;FALSE;75.000.000;186.800.000;658427;1,4E+15;2025-09-12T09:37:57;23/09/2025
NIFTY2592325050CE;;12/09/2025;NSE;FO;;sell;FALSE;75.000.000;186.650.000;662144;1,4E+15;2025-09-12T09:38:13;23/09/2025
NIFTY2592325100CE;;12/09/2025;NSE;FO;;buy;FALSE;75.000.000;158.150.000;732413;1,5E+15;2025-09-12T09:38:44;23/09/2025
NIFTY2592325200CE;;12/09/2025;NSE;FO;;sell;FALSE;75.000.000;110.200.000;444384;1E+15;2025-09-12T09:39:10;23/09/2025
NIFTY25SEP25000PE;;12/09/2025;NSE;FO;;buy;FALSE;75.000.000;125.800.000;1684468;1,3E+15;2025-09-12T11:03:30;30/09/2025
NIFTY25SEP25000PE;;12/09/2025;NSE;FO;;buy;FALSE;75.000.000;125.800.000;1684469;1,3E+15;2025-09-12T11:03:30;30/09/2025
NIFTY25NOV24500PE;;12/09/2025;NSE;FO;;sell;FALSE;75.000.000;162.750.000;1148464;1E+15;2025-09-12T11:04:48;25/11/2025
NIFTY2592325200CE;;12/09/2025;NSE;FO;;buy;FALSE;75.000.000;125.450.000;1176514;1E+15;2025-09-12T11:07:51;23/09/2025
NIFTY2592325200CE;;12/09/2025;NSE;FO;;buy;FALSE;150.000.000;126.000.000;1178156;1E+15;2025-09-12T11:08:03;23/09/2025
NIFTY2592325200CE;;12/09/2025;NSE;FO;;buy;FALSE;75.000.000;125.900.000;1178155;1E+15;2025-09-12T11:08:03;23/09/2025
NIFTY2592325100CE;;12/09/2025;NSE;FO;;sell;FALSE;300.000.000;178.900.000;2128890;1,5E+15;2025-09-12T11:08:17;23/09/2025
NIFTY2592325000CE;;12/09/2025;NSE;FO;;buy;FALSE;75.000.000;243.700.000;1742926;1,3E+15;2025-09-12T11:09:08;23/09/2025
NIFTY2592325300CE;;12/09/2025;NSE;FO;;sell;FALSE;75.000.000;84.000.000;1008913;1,2E+15;2025-09-12T11:09:12;23/09/2025
BANKNIFTY25OCT55500CE;;12/09/2025;NSE;FO;;buy;FALSE;35.000.000;680.000.000;264590;2E+15;2025-09-12T12:48:01;28/10/2025
BANKNIFTY25OCT55000CE;;12/09/2025;NSE;FO;;sell;FALSE;35.000.000;941.750.000;315141;1,9E+15;2025-09-12T12:48:08;28/10/2025
BANKNIFTY25OCT54000PE;;12/09/2025;NSE;FO;;buy;FALSE;35.000.000;342.750.000;416007;1,7E+15;2025-09-12T14:15:59;28/10/2025
BANKNIFTY25NOV54500PE;;12/09/2025;NSE;FO;;sell;FALSE;35.000.000;600.000.000;288870;1,8E+15;2025-09-12T14:16:56;25/11/2025
BANKNIFTY25OCT52000PE;;12/09/2025;NSE;FO;;sell;FALSE;35.000.000;81.500.000;418389;1,7E+15;2025-09-12T14:17:34;28/10/2025
NIFTY2591625050PE;;12/09/2025;NSE;FO;;buy;FALSE;75.000.000;40.000.000;3071664;1,4E+15;2025-09-12T14:17:48;16/09/2025
NIFTY25OCTFUT;;12/09/2025;NSE;FO;;buy;FALSE;75.000.000;25.323.000.000;2568313;1E+15;2025-09-12T14:20:24;28/10/2025
NIFTY25OCTFUT;;12/09/2025;NSE;FO;;sell;FALSE;75.000.000;25.320.100.000;2569048;1E+15;2025-09-12T14:20:39;28/10/2025
BANKNIFTY25OCT58000CE;;12/09/2025;NSE;FO;;sell;FALSE;35.000.000;80.000.000;431433;1,7E+15;2025-09-12T14:33:39;28/10/2025
NIFTY2591624650CE;;15/09/2025;NSE;FO;;buy;FALSE;75.000.000;450.050.000;3509783;1,3E+15;2025-09-15T15:13:53;16/09/2025
NIFTY2591625000PE;;15/09/2025;NSE;FO;;sell;FALSE;75.000.000;20.100.000;3514662;1,3E+15;2025-09-15T15:14:21;16/09/2025
NIFTY2592325300CE;;15/09/2025;NSE;FO;;buy;FALSE;75.000.000;65.200.000;2216144;1,2E+15;2025-09-15T15:14:58;23/09/2025
NIFTY2592325050CE;;15/09/2025;NSE;FO;;sell;FALSE;75.000.000;182.400.000;4050335;1,4E+15;2025-09-15T15:15:04;23/09/2025
BANKNIFTY25OCT54500PE;;15/09/2025;NSE;FO;;sell;FALSE;35.000.000;427.850.000;368702;1,8E+15;2025-09-15T15:16:20;28/10/2025
NIFTY2591625000CE;;16/09/2025;NSE;FO;;buy;FALSE;75.000.000;126.100.000;464562;1,3E+15;2025-09-16T09:24:00;16/09/2025
NIFTY2591625150CE;;16/09/2025;NSE;FO;;sell;FALSE;75.000.000;24.600.000;605532;1,6E+15;2025-09-16T09:24:08;16/09/2025
NIFTY2591625150CE;;16/09/2025;NSE;FO;;sell;FALSE;75.000.000;24.600.000;605531;1,6E+15;2025-09-16T09:24:08;16/09/2025
BANKNIFTY25SEP55500PE;;16/09/2025;NSE;FO;;buy;FALSE;35.000.000;661.500.000;38114;2E+15;2025-09-16T09:29:56;30/09/2025
BANKNIFTY25SEP55500PE;;16/09/2025;NSE;FO;;buy;FALSE;70.000.000;661.500.000;38113;2E+15;2025-09-16T09:29:56;30/09/2025
BANKNIFTY25SEP55000PE;;16/09/2025;NSE;FO;;sell;FALSE;35.000.000;392.550.000;44423;1,9E+15;2025-09-16T09:30:09;30/09/2025
BANKNIFTY25SEP55000PE;;16/09/2025;NSE;FO;;sell;FALSE;35.000.000;392.750.000;44422;1,9E+15;2025-09-16T09:30:09;30/09/2025
BANKNIFTY25SEP55000CE;;16/09/2025;NSE;FO;;buy;FALSE;35.000.000;593.850.000;165073;1,9E+15;2025-09-16T10:14:30;30/09/2025
BANKNIFTY25SEP56000CE;;16/09/2025;NSE;FO;;sell;FALSE;35.000.000;159.800.000;167315;1,7E+15;2025-09-16T10:14:44;30/09/2025
NIFTY25OCT25200CE;;16/09/2025;NSE;FO;;buy;FALSE;75.000.000;434.600.000;2489221;1E+15;2025-09-16T10:17:48;28/10/2025
NIFTY25OCT25500CE;;16/09/2025;NSE;FO;;sell;FALSE;75.000.000;271.200.000;3113149;1,6E+15;2025-09-16T10:17:51;28/10/2025
BANKNIFTY25NOV54500PE;;16/09/2025;NSE;FO;;buy;FALSE;35.000.000;515.000.000;163342;1,8E+15;2025-09-16T10:38:30;25/11/2025
BANKNIFTY25NOV55000PE;;16/09/2025;NSE;FO;;sell;FALSE;35.000.000;670.050.000;197949;1,9E+15;2025-09-16T10:39:03;25/11/2025
BANKNIFTY25NOV55500CE;;16/09/2025;NSE;FO;;buy;FALSE;35.000.000;1.200.000.000;154789;2E+15;2025-09-16T10:40:12;25/11/2025
BANKNIFTY25NOV54500CE;;16/09/2025;NSE;FO;;sell;FALSE;35.000.000;1.830.000.000;165430;1,8E+15;2025-09-16T10:40:31;25/11/2025
BANKNIFTY25NOV55500CE;;16/09/2025;NSE;FO;;buy;FALSE;35.000.000;1.200.000.000;155312;2E+15;2025-09-16T10:40:51;25/11/2025
BANKNIFTY25NOV54500CE;;16/09/2025;NSE;FO;;sell;FALSE;35.000.000;1.830.000.000;165808;1,8E+15;2025-09-16T10:41:04;25/11/2025
BANKNIFTY25SEP55000CE;;16/09/2025;NSE;FO;;buy;FALSE;35.000.000;599.300.000;201167;1,9E+15;2025-09-16T10:41:52;30/09/2025
BANKNIFTY25SEP55000CE;;16/09/2025;NSE;FO;;buy;FALSE;35.000.000;599.300.000;201166;1,9E+15;2025-09-16T10:41:52;30/09/2025
BANKNIFTY25SEP54600CE;;16/09/2025;NSE;FO;;sell;FALSE;35.000.000;875.050.000;201264;1,9E+15;2025-09-16T10:41:59;30/09/2025
BANKNIFTY25SEP56000CE;;16/09/2025;NSE;FO;;sell;FALSE;35.000.000;159.000.000;205810;1,7E+15;2025-09-16T10:42:07;30/09/2025
NIFTY2592325250CE;;16/09/2025;NSE;FO;;buy;FALSE;225.000.000;118.950.000;1776981;1,1E+15;2025-09-16T10:42:53;23/09/2025
NIFTY2592325200CE;;16/09/2025;NSE;FO;;sell;FALSE;75.000.000;145.400.000;3034289;1E+15;2025-09-16T10:43:00;23/09/2025
NIFTY2592325200CE;;16/09/2025;NSE;FO;;sell;FALSE;150.000.000;145.450.000;3034288;1E+15;2025-09-16T10:43:00;23/09/2025
NIFTY2592325250CE;;16/09/2025;NSE;FO;;buy;FALSE;75.000.000;118.150.000;1782216;1,1E+15;2025-09-16T10:43:24;23/09/2025
NIFTY2592325350CE;;16/09/2025;NSE;FO;;sell;FALSE;75.000.000;76.000.000;1748633;1,3E+15;2025-09-16T10:43:28;23/09/2025
BANKNIFTY25OCT54900PE;;16/09/2025;NSE;FO;;buy;FALSE;35.000.000;494.450.000;293595;1,8E+15;2025-09-16T13:22:34;28/10/2025
BANKNIFTY25OCT55100CE;;16/09/2025;NSE;FO;;buy;FALSE;35.000.000;1.020.950.000;288079;2E+15;2025-09-16T13:23:04;28/10/2025
NIFTY2592325400CE;;17/09/2025;NSE;FO;;buy;FALSE;75.000.000;84.050.000;158493;1,4E+15;2025-09-17T09:20:30;23/09/2025
NIFTY2592325400CE;;17/09/2025;NSE;FO;;buy;FALSE;150.000.000;84.050.000;158495;1,4E+15;2025-09-17T09:20:30;23/09/2025
NIFTY2592325400CE;;17/09/2025;NSE;FO;;buy;FALSE;75.000.000;84.050.000;158494;1,4E+15;2025-09-17T09:20:30;23/09/2025
NIFTY2592325250CE;;17/09/2025;NSE;FO;;sell;FALSE;75.000.000;166.500.000;169306;1,1E+15;2025-09-17T09:20:38;23/09/2025
NIFTY2592325250CE;;17/09/2025;NSE;FO;;sell;FALSE;75.000.000;166.500.000;169309;1,1E+15;2025-09-17T09:20:38;23/09/2025
NIFTY2592325250CE;;17/09/2025;NSE;FO;;sell;FALSE;75.000.000;166.500.000;169308;1,1E+15;2025-09-17T09:20:38;23/09/2025
NIFTY2592325250CE;;17/09/2025;NSE;FO;;sell;FALSE;75.000.000;166.500.000;169307;1,1E+15;2025-09-17T09:20:38;23/09/2025
NIFTY25OCT24900PE;;17/09/2025;NSE;FO;;buy;FALSE;75.000.000;126.700.000;186012;1,1E+15;2025-09-17T09:21:23;28/10/2025
NIFTY25OCT25300PE;;17/09/2025;NSE;FO;;sell;FALSE;75.000.000;235.100.000;281880;1,2E+15;2025-09-17T09:21:31;28/10/2025
NIFTY25OCT25100PE;;17/09/2025;NSE;FO;;buy;FALSE;75.000.000;173.850.000;149935;1,5E+15;2025-09-17T09:21:55;28/10/2025
NIFTY25OCT25300PE;;17/09/2025;NSE;FO;;sell;FALSE;75.000.000;237.300.000;295025;1,2E+15;2025-09-17T09:21:59;28/10/2025
NIFTY25SEP25300CE;;17/09/2025;NSE;FO;;buy;FALSE;75.000.000;215.150.000;422789;1,2E+15;2025-09-17T09:26:27;30/09/2025
NIFTY25SEP25500CE;;17/09/2025;NSE;FO;;sell;FALSE;75.000.000;114.150.000;238360;1,6E+15;2025-09-17T09:26:32;30/09/2025
BANKNIFTY25SEP55200CE;;17/09/2025;NSE;FO;;buy;FALSE;70.000.000;528.000.000;85374;1,7E+15;2025-09-17T09:28:08;30/09/2025
BANKNIFTY25SEP55000CE;;17/09/2025;NSE;FO;;sell;FALSE;35.000.000;663.350.000;66101;1,9E+15;2025-09-17T09:28:19;30/09/2025
BANKNIFTY25SEP55000CE;;17/09/2025;NSE;FO;;sell;FALSE;35.000.000;663.300.000;66102;1,9E+15;2025-09-17T09:28:19;30/09/2025
BANKNIFTY25SEP55200CE;;17/09/2025;NSE;FO;;buy;FALSE;35.000.000;534.400.000;86844;1,7E+15;2025-09-17T09:28:28;30/09/2025
BANKNIFTY25SEP55200CE;;17/09/2025;NSE;FO;;buy;FALSE;35.000.000;540.050.000;89133;1,7E+15;2025-09-17T09:29:06;30/09/2025
BANKNIFTY25SEP55000CE;;17/09/2025;NSE;FO;;sell;FALSE;35.000.000;675.000.000;71692;1,9E+15;2025-09-17T09:30:21;30/09/2025
BANKNIFTY25SEP55200PE;;17/09/2025;NSE;FO;;buy;FALSE;35.000.000;304.900.000;99624;1,7E+15;2025-09-17T09:31:46;30/09/2025
BANKNIFTY25SEP56000CE;;17/09/2025;NSE;FO;;sell;FALSE;35.000.000;182.300.000;100963;1,7E+15;2025-09-17T09:32:11;30/09/2025
BANKNIFTY25OCT54500PE;;17/09/2025;NSE;FO;;buy;FALSE;35.000.000;290.950.000;118463;1,8E+15;2025-09-17T09:48:01;28/10/2025
BANKNIFTY25OCT55500PE;;17/09/2025;NSE;FO;;sell;FALSE;35.000.000;578.900.000;121560;2E+15;2025-09-17T09:48:04;28/10/2025
BANKNIFTY25SEP55400CE;;17/09/2025;NSE;FO;;buy;FALSE;70.000.000;499.000.000;536936;1,9E+15;2025-09-17T14:32:23;30/09/2025
BANKNIFTY25SEP55200CE;;17/09/2025;NSE;FO;;sell;FALSE;35.000.000;627.650.000;543536;1,7E+15;2025-09-17T14:32:42;30/09/2025
BANKNIFTY25SEP55200CE;;17/09/2025;NSE;FO;;sell;FALSE;35.000.000;627.650.000;543535;1,7E+15;2025-09-17T14:32:42;30/09/2025
BANKNIFTY25SEP55400CE;;17/09/2025;NSE;FO;;buy;FALSE;35.000.000;501.800.000;537655;1,9E+15;2025-09-17T14:32:51;30/09/2025
BANKNIFTY25SEP55400CE;;17/09/2025;NSE;FO;;buy;FALSE;35.000.000;501.800.000;537654;1,9E+15;2025-09-17T14:32:51;30/09/2025
BANKNIFTY25SEP55200CE;;17/09/2025;NSE;FO;;sell;FALSE;35.000.000;631.000.000;543762;1,7E+15;2025-09-17T14:32:57;30/09/2025
BANKNIFTY25SEP55200CE;;17/09/2025;NSE;FO;;sell;FALSE;35.000.000;631.000.000;543761;1,7E+15;2025-09-17T14:32:57;30/09/2025
NIFTY2592325500CE;;18/09/2025;NSE;FO;;buy;FALSE;375.000.000;67.600.000;335951;1,6E+15;2025-09-18T09:22:41;23/09/2025
NIFTY2592325400CE;;18/09/2025;NSE;FO;;sell;FALSE;75.000.000;120.250.000;401234;1,4E+15;2025-09-18T09:22:53;23/09/2025
NIFTY2592325400CE;;18/09/2025;NSE;FO;;sell;FALSE;225.000.000;120.250.000;401233;1,4E+15;2025-09-18T09:22:53;23/09/2025
NIFTY2592325400PE;;18/09/2025;NSE;FO;;buy;FALSE;75.000.000;65.150.000;406614;1,4E+15;2025-09-18T09:23:06;23/09/2025
NIFTY25OCT25600CE;;18/09/2025;NSE;FO;;buy;FALSE;75.000.000;322.450.000;264595;1,1E+15;2025-09-18T09:24:02;28/10/2025
NIFTY25OCT25200CE;;18/09/2025;NSE;FO;;sell;FALSE;75.000.000;580.000.000;278606;1E+15;2025-09-18T09:24:08;28/10/2025
NIFTY25SEP25400CE;;18/09/2025;NSE;FO;;buy;FALSE;150.000.000;219.250.000;502517;1,4E+15;2025-09-18T09:26:25;30/09/2025
NIFTY25SEP25800CE;;18/09/2025;NSE;FO;;sell;FALSE;75.000.000;48.050.000;418279;1,5E+15;2025-09-18T09:26:50;30/09/2025
NIFTY25NOV25600CE;;18/09/2025;NSE;FO;;buy;FALSE;75.000.000;511.000.000;335960;1,1E+15;2025-09-18T09:29:01;25/11/2025
NIFTY25NOV25200CE;;18/09/2025;NSE;FO;;sell;FALSE;75.000.000;770.750.000;357638;1E+15;2025-09-18T09:29:17;25/11/2025
BANKNIFTY25OCT56100CE;;18/09/2025;NSE;FO;;buy;FALSE;105.000.000;739.400.000;111981;1,8E+15;2025-09-18T09:31:47;28/10/2025
BANKNIFTY25OCT55100CE;;18/09/2025;NSE;FO;;sell;FALSE;35.000.000;1.375.900.000;93271;2E+15;2025-09-18T09:32:02;28/10/2025
BANKNIFTY25OCT55500CE;;18/09/2025;NSE;FO;;sell;FALSE;35.000.000;1.106.050.000;93269;2E+15;2025-09-18T09:32:02;28/10/2025
BANKNIFTY25OCT56000CE;;18/09/2025;NSE;FO;;sell;FALSE;35.000.000;786.950.000;133031;1,7E+15;2025-09-18T09:32:02;28/10/2025
BANKNIFTY25SEP55800CE;;18/09/2025;NSE;FO;;buy;FALSE;105.000.000;423.550.000;119452;1,9E+15;2025-09-18T09:33:27;30/09/2025
BANKNIFTY25SEP55800CE;;18/09/2025;NSE;FO;;buy;FALSE;35.000.000;423.500.000;119451;1,9E+15;2025-09-18T09:33:27;30/09/2025
BANKNIFTY25SEP55400CE;;18/09/2025;NSE;FO;;sell;FALSE;105.000.000;681.200.000;119728;1,9E+15;2025-09-18T09:33:35;30/09/2025
BANKNIFTY25SEP55400CE;;18/09/2025;NSE;FO;;sell;FALSE;35.000.000;681.200.000;119727;1,9E+15;2025-09-18T09:33:35;30/09/2025
BANKNIFTY25OCTFUT;;18/09/2025;NSE;FO;;buy;FALSE;35.000.000;56.179.600.000;117706;1,8E+15;2025-09-18T09:34:16;28/10/2025
BANKNIFTY25SEPFUT;;18/09/2025;NSE;FO;;sell;FALSE;35.000.000;55.875.000.000;118215;1,8E+15;2025-09-18T09:34:27;30/09/2025
BANKNIFTY25OCTFUT;;18/09/2025;NSE;FO;;buy;FALSE;35.000.000;56.179.600.000;118572;1,8E+15;2025-09-18T09:34:38;28/10/2025
BANKNIFTY25SEPFUT;;18/09/2025;NSE;FO;;sell;FALSE;35.000.000;55.873.800.000;118890;1,8E+15;2025-09-18T09:34:48;30/09/2025
BANKNIFTY25NOV56000CE;;18/09/2025;NSE;FO;;buy;FALSE;70.000.000;1.210.000.000;150084;1,7E+15;2025-09-18T09:37:41;25/11/2025
BANKNIFTY25NOV55500CE;;18/09/2025;NSE;FO;;sell;FALSE;35.000.000;1.520.000.000;103851;2E+15;2025-09-18T09:38:27;25/11/2025
BANKNIFTY25NOV55500CE;;18/09/2025;NSE;FO;;sell;FALSE;35.000.000;1.500.000.000;104945;2E+15;2025-09-18T09:39:08;25/11/2025
NIFTY25OCT25400PE;;18/09/2025;NSE;FO;;buy;FALSE;75.000.000;223.000.000;781369;1,4E+15;2025-09-18T09:41:41;28/10/2025
NIFTY25SEP25000PE;;18/09/2025;NSE;FO;;buy;FALSE;75.000.000;32.100.000;522992;1,3E+15;2025-09-18T09:42:31;30/09/2025
